year,month,day,tempavg,DPavg,humidity avg,SLPavg,visibilityavg,windavg,Rainfall
2014,4,23,29,26,77,1012,6,14,14.65
2014,4,27,22,15,39,1013,3,8,0
2014,4,22,21,23,72,1004,5,8,0.13
2014,4,27,29,24,81,1008,5,13,0
2014,4,9,28,25,78,1002,4,2,0
2014,4,2,26,15,84,1007,2,6,0
2014,4,22,26,22,66,1011,4,8,0.14
2014,4,3,29,23,87,1011,5,8,0.06
2014,4,4,26,25,77,1012,6,10,0
2014,4,23,29,18,77,1005,5,13,0.14
2014,4,30,23,14,47,1014,4,3,0.08
2014,4,23,28,20,79,1006,4,6,0
2014,4,13,24,15,41,1015,4,16,0.05
2014,4,15,26,25,78,1011,5,5,0
2014,4,11,28,27,77,1005,4,11,0.07
2014,4,21,20,16,72,1015,4,6,0.05
2014,4,23,29,21,72,1014,2,14,0.01
2014,4,26,23,15,74,1010,6,3,0
2014,4,14,31,14,69,1012,4,8,0
2014,4,18,28,26,80,1001,6,10,0.04
2014,4,24,24,24,71,1000,5,8,0.01
2014,4,8,28,23,80,1004,4,10,0
2014,4,2,29,10,72,1006,4,10,0
2014,4,18,23,14,48,1013,4,6,0
2014,4,19,28,21,70,997,5,21,0
2014,4,13,29,26,78,1005,6,8,0.95
2014,4,4,23,13,74,1010,2,10,0.01
2014,5,4,27,11,75,1013,4,8,0.01
2014,5,22,26,24,79,1009,5,3,0
2014,5,4,27,14,90,1012,4,8,0.06
2014,5,17,29,26,78,1001,5,11,1.1
2014,5,5,23,15,64,1004,5,8,0.02
2014,5,5,29,25,80,1006,6,5,0.09
2014,5,14,29,26,80,998,6,11,2.33
2014,5,4,29,26,81,1003,5,11,1.86
2014,5,15,28,27,80,1006,6,11,0.94
2014,5,24,24,26,75,1014,4,3,0
2014,5,3,21,16,73,1009,4,3,0.03
2014,5,18,28,26,79,1003,6,11,0.85
2014,5,21,30,26,76,1001,6,10,1.81
2014,5,27,28,25,78,1004,5,6,4.76
2014,5,23,28,25,67,1010,5,11,1.1
2014,5,10,27,26,78,1012,5,6,0
2014,5,19,26,12,71,1008,5,13,1.45
2014,5,29,30,26,80,1006,6,12,0.06
2014,5,19,30,25,81,1006,6,13,0
2014,5,3,26,24,69,1004,4,8,0
2014,5,30,29,26,73,1011,6,17,2.12
2014,5,23,29,26,80,999,6,11,8.66
2014,5,21,26,19,84,1012,4,18,0
2014,5,4,29,26,78,1008,6,10,1.92
2014,5,19,29,25,80,1008,4,19,0.03
2014,5,20,29,22,83,1001,6,8,0.13
2014,5,13,29,26,70,1001,6,3,0
2014,5,4,29,25,78,1002,6,10,13.76
2014,5,21,29,27,77,1006,6,23,0
2014,5,6,31,26,75,999,6,10,2.88
2014,5,15,28,26,79,1007,6,11,0
2014,5,17,29,25,76,1003,6,10,2.06
2014,5,11,31,26,83,1006,6,6,1.35
2014,5,28,28,26,77,1010,4,8,0.08
2014,5,5,31,25,66,1004,4,13,0.04
2014,5,18,31,25,66,1011,6,2,0
2014,5,13,31,25,77,1008,5,10,1.09
2014,5,8,28,26,79,1006,6,11,1.83
2014,5,20,28,25,74,1004,5,10,1.33
2014,5,29,28,24,78,1007,5,6,0.18
2014,5,3,28,27,79,1005,6,10,1.82
2014,5,27,24,14,63,1014,4,10,0
2014,5,5,28,25,78,1011,5,8,0
2014,5,20,27,23,76,1005,4,6,0
2014,5,3,29,26,92,1004,5,11,14.25
2014,5,16,28,22,77,1000,5,26,0
2014,5,20,28,26,79,1000,6,10,1.58
2014,5,14,27,26,76,1009,4,11,1.69
2014,5,13,29,26,77,1000,6,8,1.98
2014,5,17,29,23,79,1008,4,8,0
2014,5,18,26,22,90,1005,6,13,2.1
2014,5,18,29,26,76,1011,3,3,0
2014,5,22,29,26,76,1000,5,11,14.01
2014,5,16,29,26,78,1004,6,9,1.17
2014,5,28,29,26,82,1004,6,8,2.79
2014,5,14,31,25,74,999,6,10,1.64
2014,5,25,28,26,77,1001,4,8,0.15
2014,5,14,29,22,86,1005,6,11,0
2014,5,5,28,26,78,1001,6,11,2.14
2014,5,15,22,15,54,1012,4,10,0.07
2014,5,2,29,26,78,1006,6,8,0.82
2014,5,20,31,26,82,1002,5,14,0.78
2014,5,5,27,26,72,1000,4,8,0
2014,5,20,27,24,79,1008,4,8,0.05
2014,5,15,30,26,79,1003,6,11,0
2014,5,12,30,26,75,1005,6,10,0.04
2014,5,18,22,16,67,1011,6,5,0
2014,5,18,28,25,41,1011,4,3,0
2014,5,12,28,26,78,1002,5,11,0
2014,5,22,24,24,72,1009,3,11,0
2014,5,29,28,26,79,1005,5,10,2.44
2014,5,23,28,26,78,1004,6,1,8.26
2014,5,4,30,26,77,1007,6,5,1.03
2014,5,22,30,26,82,1000,5,10,14.19
2014,5,6,29,26,79,1005,5,11,0.13
2014,5,23,28,18,73,1009,2,17,0
2014,5,21,31,23,81,1012,5,5,0
2014,5,13,29,26,81,1003,5,10,1.43
2014,5,21,26,25,86,1003,6,11,0
2014,5,20,23,22,73,1011,5,19,0
2014,5,20,28,24,80,1000,5,13,1.71
2014,5,21,28,26,74,1010,6,10,0.09
2014,5,19,30,26,77,1003,6,14,3.13
2014,5,1,23,16,66,1014,4,8,0.04
2014,5,24,27,26,79,1010,6,8,1.56
2014,5,12,29,22,76,1009,5,5,0
2014,5,30,22,15,73,1012,4,5,0
2014,5,11,29,19,77,1008,4,6,0
2014,5,27,29,26,69,999,4,11,0.89
2014,5,10,28,25,76,1005,5,10,2.25
2014,5,5,28,23,50,1003,5,0,0
2014,5,23,21,18,33,1011,5,2,0.12
2014,5,19,30,15,79,1005,6,16,2.63
2014,5,19,28,26,77,1000,5,11,2.25
2014,5,2,27,26,78,998,6,8,0
2014,5,26,30,26,82,1005,6,11,2.24
2014,5,19,25,25,75,1012,5,3,0.12
2014,5,9,28,25,74,1005,6,10,0.02
2014,5,11,29,26,81,1001,3,11,0
2014,5,18,29,26,81,1002,6,10,1.04
2014,5,22,29,26,79,1006,6,6,0.06
2014,5,28,30,25,81,1011,6,11,1.09
2014,5,19,29,26,80,1003,5,11,1.47
2014,5,24,29,26,79,1005,6,16,2.42
2014,5,17,29,26,72,1003,5,14,2.03
2014,5,18,30,26,73,1006,6,10,0
2014,5,23,29,26,84,1000,5,10,1.77
2014,5,4,23,13,67,1011,4,6,0
2014,5,16,28,26,73,1007,5,10,1.87
2014,5,25,31,24,80,1009,4,14,0.27
2014,5,19,28,22,87,1002,5,10,0
2014,5,28,31,26,83,1003,5,11,0.02
2014,5,30,30,26,74,1005,6,11,0
2014,5,29,29,25,78,1003,5,5,1.84
2014,5,4,29,26,79,1000,4,2,0.19
2014,5,15,29,25,85,1006,6,18,1.63
2014,5,14,29,24,74,1006,6,8,0
2014,5,27,24,22,69,1010,6,6,0.07
2014,5,16,29,26,81,1003,6,17,0.29
2014,5,14,29,26,83,1002,6,10,0.16
2014,5,15,23,21,75,1013,4,11,0
2014,5,12,31,26,80,1003,6,3,0
2014,5,29,28,17,82,1008,5,14,0.07
2014,5,13,31,26,72,1011,4,10,0
2014,5,13,27,23,73,1012,6,10,39.84
2014,5,4,28,21,80,1001,5,10,0.07
2014,5,13,29,26,78,1002,6,11,0.05
2014,5,13,27,26,76,1006,6,8,0.13
2014,5,3,29,26,77,1005,5,11,0.17
2014,5,15,29,26,79,1004,6,10,2.02
2014,5,5,22,26,73,1004,3,11,0
2014,5,24,31,26,81,1011,5,13,2.46
2014,5,4,30,26,82,1001,6,10,2.08
2014,5,25,31,26,78,1006,5,6,0
2014,5,17,27,26,66,1000,6,10,0
2014,5,15,29,26,77,1003,6,14,1.05
2014,5,11,29,26,67,1006,6,9,0
2014,5,26,26,24,76,1005,6,19,0.01
2014,5,25,24,25,79,1005,5,10,0
2014,5,18,29,25,80,999,6,5,1.04
2014,5,15,30,26,79,1005,6,11,2.67
2014,5,22,28,26,76,1008,6,8,0.01
2014,5,27,27,26,82,1007,6,8,2.09
2014,5,1,31,26,68,1007,6,10,0
2014,5,11,28,26,77,1008,6,11,0
2014,5,4,29,25,79,1003,6,11,2.5
2014,5,27,26,20,67,1010,4,8,0
2014,5,10,28,26,76,1006,6,11,0.48
2014,5,17,30,26,78,1006,6,10,1.86
2014,5,11,30,26,80,1003,6,13,2.4
2014,5,23,29,26,77,1001,5,24,0.21
2014,5,28,22,26,77,1009,6,18,0
2014,5,21,30,26,78,1000,5,13,18.66
2014,5,17,27,26,75,1011,5,6,0
2014,5,23,29,23,70,1008,6,8,0
2014,5,30,27,24,70,1011,5,10,0.11
2014,5,20,28,26,80,1003,5,11,0.15
2014,5,10,26,13,50,1007,2,8,0
2014,5,24,23,16,75,1013,5,6,0
2014,5,10,26,26,74,1011,2,8,0.05
2014,5,19,28,26,74,1007,5,18,2.39
2014,5,20,28,26,83,1001,6,11,18.03
2014,5,18,26,26,76,1009,6,11,1.97
2014,5,16,30,26,73,997,6,10,0
2014,5,18,29,26,75,1007,5,11,0.04
2014,5,13,29,26,85,1005,5,11,2.71
2014,5,5,29,26,73,1004,5,11,1.02
2014,5,24,30,26,86,1007,5,8,0.15
2014,5,19,28,27,78,1006,5,11,1.54
2014,5,21,27,23,69,1010,6,8,0.13
2014,5,19,29,26,73,1000,5,10,0.05
2014,5,13,28,23,74,1010,5,10,0.16
2014,5,28,31,26,77,1001,5,10,5.98
2014,5,8,29,26,70,1004,4,6,0
2014,5,17,28,25,82,1007,6,8,1.45
2014,5,22,27,26,80,1001,5,3,2.86
2014,5,26,29,26,75,1004,6,11,1.08
2014,5,20,23,25,77,1011,6,11,0
2014,5,22,27,26,76,1000,6,10,0
2014,5,12,28,26,81,1004,5,10,0.07
2014,5,13,29,26,74,1007,5,11,1.05
2014,5,28,30,25,75,1004,5,18,2.03
2014,5,3,29,26,68,1002,5,16,1.87
2014,5,17,28,26,74,1002,6,13,1.97
2014,5,21,29,25,77,1004,5,10,0.54
2014,6,26,28,23,80,1012,6,8,0.17
2014,6,9,26,24,80,1004,5,3,1.87
2014,6,18,26,26,77,1004,5,11,0
2014,6,19,29,26,81,1008,6,10,0
2014,6,23,30,22,78,1008,4,5,0
2014,6,15,29,26,76,1003,5,13,7.26
2014,6,27,31,26,84,1007,6,10,0
2014,6,2,30,26,81,1002,6,11,1.06
2014,6,27,27,26,77,1003,6,8,1.02
2014,6,12,31,26,77,1005,6,23,1.59
2014,6,2,31,26,77,1005,5,10,2.18
2014,6,4,30,24,74,1000,5,11,13.02
2014,6,22,28,24,78,1009,6,10,23.92
2014,6,19,26,25,69,1011,5,5,0.07
2014,6,11,29,26,78,1001,5,10,1.9
2014,6,9,29,26,76,1001,6,13,2.05
2014,6,25,26,25,72,1002,6,11,0.06
2014,6,13,29,26,76,1010,6,11,2.37
2014,6,16,29,26,81,1001,6,18,0
2014,6,11,29,26,77,1002,6,10,0.43
2014,6,13,30,26,77,1004,6,13,1.45
2014,6,26,29,26,73,1001,5,11,2.4
2014,6,14,28,21,79,1005,6,8,0
2014,6,4,29,16,50,1009,4,11,0.01
2014,6,27,29,26,72,1007,6,8,0.1
2014,6,25,28,26,81,1004,6,10,23.15
2014,6,18,28,26,76,1006,5,11,0.09
2014,6,17,26,17,70,1011,5,2,0
2014,6,21,29,26,77,1004,5,8,0.06
2014,6,16,23,23,78,1004,6,8,0
2014,6,14,29,26,78,1002,5,11,0.89
2014,6,19,28,26,79,1007,6,10,0
2014,6,26,29,25,80,1001,6,11,1.46
2014,6,11,29,26,81,1002,6,11,1.09
2014,6,19,26,24,52,1000,4,19,0
2014,6,26,28,26,73,1000,6,11,0.09
2014,6,7,29,26,80,1007,6,10,1.07
2014,6,18,28,26,82,1001,6,3,20.78
2014,6,19,30,25,77,1001,5,8,0
2014,6,17,29,26,67,1002,4,8,0.22
2014,6,27,29,26,78,1006,6,11,0
2014,6,19,28,26,79,1001,6,11,0.01
2014,6,20,29,26,76,1000,6,14,0.06
2014,6,12,29,26,74,1002,6,11,0
2014,6,16,29,26,78,1002,6,11,3.58
2014,6,19,29,22,69,1011,3,10,0
2014,6,26,28,26,79,1006,5,5,2.27
2014,6,13,28,24,76,1000,6,10,1.04
2014,6,23,27,22,71,1004,5,8,17.76
2014,6,2,29,25,70,1002,6,5,2.05
2014,6,4,29,26,76,999,6,10,0.75
2014,6,22,26,24,80,1009,4,13,0
2014,6,13,24,17,74,1004,6,18,0.1
2014,6,18,27,26,79,1000,6,11,0
2014,6,27,30,27,77,1005,6,8,1.35
2014,6,19,28,14,74,1005,6,13,0.09
2014,6,3,29,26,73,1002,6,13,0.07
2014,6,3,29,25,62,1007,5,8,1.9
2014,6,21,31,26,78,1004,5,11,3.51
2014,6,15,28,19,74,1007,6,8,1.94
2014,6,6,30,26,78,1000,6,8,0.03
2014,6,5,29,26,86,1004,6,11,28.72
2014,6,27,31,17,73,1003,6,11,14.77
2014,6,28,31,26,74,1007,6,28,1.5
2014,6,19,27,22,87,1009,6,10,0.12
2014,6,3,29,26,84,1008,5,11,1.03
2014,6,20,29,26,82,1001,6,10,0
2014,6,25,28,25,76,1012,5,11,0
2014,6,29,28,25,79,1014,5,11,0
2014,6,3,30,26,80,1000,6,10,0.03
2014,6,27,30,24,76,1013,5,14,0
2014,6,22,28,26,92,1002,6,10,2.51
2014,7,10,29,25,79,1004,6,11,0
2014,7,26,28,20,72,1006,6,13,0
2014,7,11,31,26,79,1006,6,8,1.32
2014,7,13,27,24,80,1008,6,18,0
2014,7,16,23,24,77,1005,5,8,2.56
2014,7,4,28,24,80,1012,4,6,0
2014,7,6,28,26,80,1001,6,6,0
2014,7,2,27,26,76,1013,5,11,0
2014,7,31,29,26,78,1001,6,11,0
2014,7,14,30,22,75,1000,6,11,33.51
2014,7,19,29,26,73,1004,6,13,2.1
2014,7,11,30,26,80,1001,5,11,1.79
2014,7,12,27,26,79,1007,6,11,0
2014,7,5,25,12,41,1011,4,6,0.08
2014,7,29,29,26,90,1006,5,8,0.06
2014,7,28,26,25,75,1003,6,5,0.07
2014,7,4,28,26,79,1005,6,24,0
2014,7,18,31,26,76,1004,6,11,1.88
2014,7,11,29,26,84,1003,5,10,2.11
2014,7,19,28,26,85,1004,5,8,1.78
2014,7,2,27,26,76,1006,4,18,0
2014,7,28,31,26,79,1004,6,10,1.79
2014,7,17,30,24,75,1005,5,11,1.27
2014,7,17,28,24,78,1005,6,5,1.12
2014,7,17,28,26,82,999,6,11,1.36
2014,7,30,31,24,63,1015,2,8,0
2014,7,18,28,26,82,1006,6,11,1.34
2014,7,28,27,26,77,1007,5,14,0.1
2014,7,14,23,17,70,1013,3,2,0
2014,7,11,29,26,75,1000,5,10,0
2014,7,17,30,26,87,1006,5,13,1.73
2014,7,12,29,26,78,1004,6,11,2.54
2014,7,9,29,26,77,1000,4,5,0.27
2014,7,21,29,23,74,1004,6,9,0.05
2014,7,4,30,17,69,1005,5,10,0
2014,7,18,28,25,76,1003,6,10,1.95
2014,7,2,28,26,78,1001,6,11,0.44
2014,7,29,30,26,76,1009,5,10,0
2014,7,21,29,26,80,1006,5,10,13.86
2014,7,13,29,26,80,1007,6,10,2.59
2014,7,27,29,26,75,999,4,14,2.27
2014,7,28,28,26,74,999,5,16,1.77
2014,7,19,29,26,73,1006,6,10,16.13
2014,7,14,27,26,77,1004,6,11,0
2014,7,15,27,25,78,1003,5,8,0.69
2014,7,18,29,25,78,1002,6,11,1.41
2014,7,12,27,26,76,1005,6,13,16.23
2014,7,17,30,26,74,1004,6,13,0
2014,7,28,29,24,76,1009,6,10,2.13
2014,7,19,30,25,71,1011,5,5,0
2014,8,20,27,24,69,1006,6,8,0.07
2014,8,22,27,13,75,1011,4,5,0
2014,8,16,28,26,81,1012,5,11,0
2014,8,25,31,26,77,1006,6,11,1.33
2014,8,6,29,26,77,1002,6,11,15.66
2014,8,10,23,26,76,1002,6,2,0.02
2014,8,10,27,26,81,1004,6,8,36.39
2014,8,5,29,26,77,1003,5,14,1
2014,8,2,29,26,78,1007,3,11,0.06
2014,8,29,29,16,82,1007,6,13,0
2014,8,29,29,26,81,1005,5,8,0.04
2014,8,5,28,22,79,1006,6,10,0
2014,8,12,27,26,75,1003,6,6,0.65
2014,8,14,26,24,78,1006,6,29,0
2014,8,22,24,14,41,1012,3,6,0.02
2014,8,16,29,24,80,1010,6,10,0
2014,8,17,31,26,81,1002,6,10,1.82
2014,8,6,30,24,81,1015,6,8,2.42
2014,8,25,29,25,73,1008,6,10,24.97
2014,8,5,26,25,81,1008,5,11,0.05
2014,8,24,30,26,81,1001,5,10,8.91
2014,8,5,31,24,71,1007,6,2,0
2014,8,11,28,26,76,1002,6,10,2.38
2014,8,24,29,16,78,1005,6,10,0.06
2014,8,21,29,24,82,1009,6,10,15.49
2014,8,1,27,26,54,1011,5,10,0
2014,8,11,30,26,79,998,6,13,0
2014,8,15,30,19,76,1012,6,6,0
2014,8,19,29,23,79,1005,6,8,0
2014,8,11,31,24,71,1012,6,6,0.28
2014,8,27,31,25,66,1006,6,15,0.01
2014,8,19,29,25,72,1004,5,11,0
2014,8,19,26,26,73,1008,6,11,0.05
2014,8,22,30,25,81,1001,5,10,1.54
2014,8,16,31,26,76,1005,6,6,0.06
2014,8,22,28,24,76,1006,6,5,0
2014,8,4,29,15,76,1002,4,8,0
2014,8,27,24,17,72,1013,4,3,0.01
2014,8,6,31,26,76,1002,6,8,0.06
2014,8,25,27,24,81,1003,6,11,0
2014,8,16,29,26,79,1011,6,11,2.74
2014,8,17,29,24,78,1006,5,11,1.33
2014,8,2,31,25,81,1000,6,10,0
2014,8,28,31,26,80,1002,5,18,1.91
2014,8,20,31,24,75,1004,5,14,1.17
2014,8,25,28,26,77,1001,6,14,2.02
2014,8,17,29,26,79,1004,5,8,2.16
2014,8,15,26,18,47,1011,5,8,0.08
2014,8,30,26,13,81,1007,5,18,0
2014,8,28,29,26,85,1009,5,13,0
2014,8,25,29,26,66,1013,4,11,1.4
2014,8,8,29,24,85,1004,6,10,14.96
2014,8,10,29,26,85,1006,5,14,32.82
2014,8,17,31,26,69,1006,6,11,0
2014,8,22,29,26,81,1004,6,11,1.25
2014,8,1,29,26,86,1005,5,29,0
2014,8,13,31,26,79,1000,6,13,2.5
2014,8,4,28,26,77,1001,5,10,40.1
2014,8,4,29,25,80,1002,5,14,0.07
2014,8,19,29,26,72,1005,5,8,0
2014,8,9,29,26,78,1000,6,10,0
2014,8,28,31,24,77,1006,6,11,0
2014,8,20,29,26,82,999,6,10,2.06
2014,8,12,28,26,70,999,6,14,1.81
2014,8,21,22,26,78,1010,4,8,0
2014,8,21,22,25,53,1008,4,8,0.05
2014,8,18,28,22,66,1006,5,8,0
2014,8,28,30,26,77,998,6,8,0
2014,8,28,31,24,75,1008,5,8,0.06
2014,8,13,31,24,77,1007,5,8,0
2014,8,4,22,12,42,1011,4,2,0.25
2014,8,10,29,25,78,1003,6,11,1.29
2014,8,13,28,26,79,1006,6,13,2.26
2014,8,28,31,26,89,1000,6,11,1.78
2014,9,22,23,26,78,1009,4,8,0
2014,9,2,31,24,77,1000,5,13,24.16
2014,9,21,24,18,88,1005,6,3,0
2014,9,13,29,25,75,1011,6,11,0
2014,9,11,28,25,76,1011,6,6,0
2014,9,19,29,26,74,1005,6,6,11.64
2014,9,3,27,26,77,1010,3,10,0
2014,9,14,28,26,80,1003,5,11,2.45
2014,9,20,28,25,76,1003,6,11,0
2014,9,21,23,26,75,1009,3,3,0.17
2014,9,19,27,25,74,1010,5,11,0.12
2014,9,19,29,22,78,1005,4,8,0
2014,9,16,31,26,76,1014,5,10,14.14
2014,9,20,28,26,78,1008,3,6,0
2014,9,11,28,23,75,1013,6,10,0.03
2014,9,13,26,26,81,1004,6,10,0.23
2014,9,8,26,22,88,1011,6,24,0.06
2014,9,16,29,12,76,1012,5,11,0
2014,9,21,27,26,83,1006,6,24,1.16
2014,9,19,28,22,77,1012,6,10,19.37
2014,9,17,28,15,54,1011,4,1,0
2014,9,24,28,25,73,1007,5,11,0
2014,9,5,28,25,72,1003,6,6,0
2014,9,18,26,22,72,1006,4,13,0.14
2014,9,29,30,24,73,1010,4,13,0
2014,9,4,30,26,74,1014,3,10,0.31
2014,9,28,31,24,80,1008,5,6,0.04
2014,9,21,30,25,78,1002,6,8,8.02
2014,9,29,29,26,82,1002,6,10,0
2014,9,28,31,22,84,1009,6,6,0
2014,9,23,23,14,41,1009,6,13,0.3
2014,9,4,27,25,62,1012,5,10,0
2014,9,11,31,22,77,1012,5,10,15.15
2014,9,9,31,16,56,1009,2,6,0.29
2014,9,15,26,27,78,1003,6,11,2.58
2014,9,29,25,16,68,1014,4,14,0
2014,9,26,26,15,72,1012,3,1,0
2014,9,17,27,17,77,1011,3,8,0.16
2014,9,4,30,26,72,1002,5,6,1.95
2014,9,4,29,15,78,1011,4,11,0
2014,9,20,26,13,55,1013,3,19,0
2014,9,4,26,18,53,1007,6,8,0.13
2014,9,14,27,24,77,1004,5,8,0
2014,9,18,28,26,77,1011,4,5,0
2014,9,5,27,25,73,1007,3,11,0.1
2014,9,11,28,25,81,1005,6,8,0
2014,9,27,22,22,61,1011,4,8,0
2014,9,12,29,21,78,1006,5,10,0.1
2014,9,15,28,18,77,999,4,10,0
2014,9,12,31,26,87,1003,5,8,0.02
2014,9,4,29,24,58,1014,4,11,0
2014,9,21,29,26,82,1005,6,11,0.05
2014,9,23,29,26,68,1006,5,10,1.12
2014,9,3,31,23,70,1006,5,8,34.14
2014,9,4,28,25,81,1011,5,6,0.15
2014,9,8,29,26,76,1007,6,11,0.05
2014,9,29,24,24,55,1013,4,8,0
2014,9,19,28,24,60,1009,6,11,0
2014,9,16,29,26,74,998,5,11,2.5
2014,9,20,28,26,77,1006,4,10,2.41
2014,9,19,23,16,41,1008,4,6,0
2014,9,12,26,23,77,1006,6,5,0
2014,9,15,26,14,73,1003,4,8,0
2014,9,5,26,23,73,1009,6,23,1.25
2014,9,17,25,23,50,1009,4,10,0
2014,9,27,29,26,80,1000,5,14,20.63
2014,10,20,29,26,78,1010,5,8,0
2014,10,28,23,14,60,1014,4,8,0
2014,10,8,31,24,71,1009,4,3,0.04
2014,10,26,26,25,78,1009,5,11,0
2014,10,28,31,26,54,1009,4,11,0.02
2014,10,8,29,25,79,1012,6,11,1.15
2014,10,25,29,24,77,1010,5,11,0
2014,10,14,29,26,54,1010,2,2,0
2014,10,21,26,24,73,1005,5,14,2.42
2014,10,18,22,23,47,1010,4,8,0
2014,10,29,26,26,83,1004,5,1,0
2014,10,16,30,24,76,1001,6,11,0
2014,10,25,26,22,79,1003,6,11,1.37
2014,10,18,29,23,43,1010,3,6,0
2014,10,7,29,17,78,999,4,1,0
2014,10,27,29,26,50,1006,6,8,0.07
2014,10,23,31,24,84,1011,5,1,0.02
2014,10,3,26,15,71,1013,4,13,0
2014,10,27,29,26,76,1005,5,6,0.86
2014,10,18,27,23,71,1000,4,10,0
2014,10,12,31,24,78,1012,5,2,0
2014,10,19,29,25,71,1002,6,10,0
2014,10,6,25,16,80,1010,4,14,0
2014,10,3,24,13,48,1013,3,7,0.01
2014,11,16,22,17,53,1014,4,6,0
2014,11,19,24,22,71,1012,5,8,0.13
2014,11,8,25,13,38,1011,3,8,0
2014,11,21,23,15,41,1013,4,11,0
2014,11,4,21,16,74,1012,4,3,0
2014,11,15,31,24,79,1012,6,11,0
2014,11,26,24,21,40,1010,4,11,0
2014,11,4,26,24,81,1002,5,6,0
2014,11,6,22,11,54,1012,3,6,0
2014,11,21,24,13,38,1011,3,8,0.19
2014,11,16,28,16,54,1009,5,8,0
2014,11,13,28,15,81,1009,6,13,0
2014,11,18,23,20,48,1015,3,8,0
2014,11,10,24,22,53,1011,3,8,0.15
2014,11,6,27,12,55,1014,4,14,0
2014,11,8,23,14,70,1015,4,11,0
2014,11,27,22,16,53,1014,4,3,0
2014,11,8,31,25,38,1004,3,5,0
2014,11,30,24,16,52,1014,3,5,0
2014,11,26,27,26,57,1011,5,5,0
2014,11,27,31,19,76,1011,3,5,0
2014,11,15,27,24,80,1008,4,8,0.16
2014,11,19,23,13,53,1011,4,6,0.13
2014,11,26,28,25,70,1007,5,8,0
2014,11,19,23,14,42,1012,5,5,0.07
2014,11,5,24,13,46,1013,3,6,0.01
2014,11,4,29,26,69,1006,4,11,0.19
2014,11,7,30,23,65,1014,3,3,0
2014,11,29,28,14,53,1010,4,8,0.25
2014,11,11,29,26,73,1012,4,6,0
2014,11,25,24,14,47,1013,3,6,0
2014,11,20,23,26,57,1002,4,6,0
2014,11,26,26,15,52,1014,2,3,13.57
2014,11,22,24,13,58,1013,5,8,0.14
2014,11,21,24,15,53,1010,4,3,0.08
2014,11,9,30,18,65,1007,4,8,0
2014,11,16,23,13,44,1013,4,14,0.23
2014,11,6,28,20,67,1013,5,5,0
2014,11,11,22,15,62,1013,4,8,0
2014,11,27,30,25,80,1008,6,17,0
2014,11,26,31,26,73,1009,6,16,0
2014,11,10,25,15,41,1013,5,6,0
2014,12,22,26,25,70,1010,4,8,0.19
2014,12,25,23,12,46,1010,4,4,0
2014,12,22,21,12,69,1013,3,3,0
2014,12,15,23,19,78,1011,4,8,0
2014,12,19,26,23,71,1014,4,5,0.02
2014,12,30,29,25,70,1003,5,5,0.06
2014,12,19,31,25,77,1005,6,6,0.17
2014,12,9,23,15,50,1013,4,6,0.11
2014,12,14,24,13,56,1016,3,3,0.04
2014,12,17,26,13,68,1014,3,2,0.22
2014,12,24,23,14,41,1013,4,10,0.15
2014,12,14,24,11,42,1012,3,6,0.08
2014,12,19,26,11,50,1011,5,6,0.03
2014,12,3,26,14,52,1012,6,3,0.09
2014,12,13,26,18,65,1014,3,14,0
2014,12,19,26,14,57,1012,3,3,0
2014,12,27,25,15,70,1011,3,6,0.15
2014,12,5,23,13,40,1012,4,6,0
2014,12,26,27,14,77,1012,5,5,0
2014,12,2,24,15,40,1015,3,3,0
2014,12,4,24,14,75,1005,5,6,0
2014,12,4,24,15,52,1015,3,3,0
2014,12,21,23,21,56,1015,3,6,0
2014,12,22,27,23,75,1015,3,13,0.14
2015,1,3,23,25,74,1013,3,13,0
2015,1,4,23,14,44,1011,4,8,0
2015,1,22,22,16,70,1012,3,11,0
2015,1,3,21,16,76,1012,4,3,0
2015,1,28,20,12,71,1012,3,13,0.05
2015,1,18,24,8,55,1014,3,3,0
2015,1,14,21,13,45,1010,5,3,0
2015,1,4,23,13,45,1015,3,3,0
2015,1,5,22,13,55,1014,3,18,0
2015,1,21,23,12,50,1016,4,4,0.11
2015,1,5,24,14,70,1014,3,8,0
2015,1,5,23,16,47,1011,4,0,0.2
2015,1,4,23,13,43,1014,3,6,0
2015,1,5,24,13,71,1010,3,3,0
2015,1,19,21,24,52,1014,5,6,0
2015,1,28,24,11,50,1016,3,3,0
2015,1,28,24,21,76,1013,3,8,0
2015,1,5,23,13,49,1014,3,6,0.08
2015,1,4,23,10,33,1015,3,3,0
2015,1,16,24,13,48,1014,2,3,0
2015,1,30,24,14,79,1014,3,8,0
2015,1,29,22,9,38,1016,3,8,0
2015,1,4,28,17,87,1009,4,10,0
2015,1,27,22,9,41,1015,3,5,0
2015,1,5,23,12,40,1011,3,3,0
2015,1,13,23,15,48,1011,2,5,0.01
2015,1,11,23,17,77,1012,5,5,0
2015,1,4,21,11,48,1013,3,8,0
2015,1,4,23,12,53,1014,4,2,0
2015,1,5,23,11,46,1014,3,3,0
2015,1,6,20,16,83,1014,5,6,0.06
2015,1,30,24,14,67,1014,3,2,0
2015,1,5,26,14,36,1014,3,8,0.05
2015,1,3,22,13,47,1013,3,3,0
2015,1,27,24,12,70,1013,3,6,0.04
2015,1,4,24,13,56,1012,4,3,0.12
2015,1,22,23,13,46,1013,3,3,0
2015,1,22,24,12,48,1014,3,2,0
2015,1,2,23,13,72,1014,3,3,0
